img_fName,class_label,img_w,img_h,bbx_xtl,bbx_ytl,bbx_xbr,bbx_ybr
new_image_train_00029_1592.jpeg,japonicus/koreicus,,,,,,
train_03762.jpeg,culex,2168.0,1024.0,1089.0,364.0,1365.0,629.0
train_09518.jpeg,albopictus,3000.0,4000.0,576.0,1755.0,1456.0,2566.0
new_image_train_00172_3959.jpeg,aegypti,,,,,,
new_image_train_00029_3746.jpeg,japonicus/koreicus,,,,,,
new_image_train_00006_4052.jpeg,anopheles,,,,,,
train_10085.jpeg,culex,882.0,773.0,268.0,159.0,706.0,570.0
new_image_train_00018_614.jpeg,culiseta,,,,,,
train_02747.jpeg,culex,3024.0,4032.0,1390.0,1955.0,1728.0,2465.0
train_04953.jpeg,japonicus/koreicus,750.0,1334.0,36.0,349.0,734.0,1039.0
new_image_train_00029_3970.jpeg,japonicus/koreicus,,,,,,
new_image_train_00172_2604.jpeg,aegypti,,,,,,
new_image_train_00018_3533.jpeg,culiseta,,,,,,
train_03912.jpeg,culex,3024.0,4032.0,1003.0,1726.0,2145.0,2742.0
train_02446.jpeg,albopictus,704.0,728.0,115.0,118.0,611.0,596.0
train_08108.jpeg,culex,2120.0,2827.0,821.0,1168.0,1177.0,1654.0
new_image_train_00029_2968.jpeg,japonicus/koreicus,,,,,,
train_05837.jpeg,culex,1024.0,1365.0,464.0,810.0,624.0,967.0
new_image_train_00006_561.jpeg,anopheles,,,,,,
new_image_train_00006_4482.jpeg,anopheles,,,,,,
new_image_train_00172_327.jpeg,aegypti,,,,,,
new_image_train_00029_2522.jpeg,japonicus/koreicus,,,,,,
new_image_train_00018_184.jpeg,culiseta,,,,,,
new_image_train_00006_1411.jpeg,anopheles,,,,,,
new_image_train_00018_1555.jpeg,culiseta,,,,,,
train_08865.jpeg,japonicus/koreicus,1200.0,1600.0,295.0,383.0,639.0,777.0
train_09257.jpeg,culiseta,885.0,664.0,184.0,49.0,837.0,632.0
new_image_train_00018_3596.jpeg,culiseta,,,,,,
new_image_train_00029_4108.jpeg,japonicus/koreicus,,,,,,
new_image_train_00006_3434.jpeg,anopheles,,,,,,
train_06273.jpeg,albopictus,3024.0,4032.0,72.0,1229.0,1644.0,2774.0
train_09891.jpeg,culex,743.0,790.0,96.0,25.0,678.0,535.0
new_image_train_00006_4120.jpeg,anopheles,,,,,,
new_image_train_00018_2680.jpeg,culiseta,,,,,,
new_image_train_00029_2839.jpeg,japonicus/koreicus,,,,,,
train_05726.jpeg,culex,768.0,1024.0,282.0,384.0,421.0,579.0
new_image_train_00172_546.jpeg,aegypti,,,,,,
new_image_train_00029_1144.jpeg,japonicus/koreicus,,,,,,
new_image_train_00006_4297.jpeg,anopheles,,,,,,
new_image_train_00172_1624.jpeg,aegypti,,,,,,
train_04353.jpeg,culiseta,1960.0,4032.0,553.0,1694.0,1343.0,2331.0
new_image_train_00172_333.jpeg,aegypti,,,,,,
new_image_train_00172_1988.jpeg,aegypti,,,,,,
train_10101.jpeg,culex,3000.0,4000.0,1317.0,1466.0,1599.0,1822.0
new_image_train_00006_367.jpeg,anopheles,,,,,,
train_03626.jpeg,culiseta,768.0,1024.0,16.0,127.0,768.0,858.0
new_image_train_00018_400.jpeg,culiseta,,,,,,
train_00687.jpeg,albopictus,3456.0,4608.0,1529.0,2038.0,2061.0,2628.0
new_image_train_00006_3315.jpeg,anopheles,,,,,,
new_image_train_00006_3401.jpeg,anopheles,,,,,,
train_01352.jpeg,culex,3468.0,4624.0,1645.0,1754.0,2244.0,2405.0
train_06863.jpeg,albopictus,1399.0,1049.0,550.0,353.0,819.0,682.0
new_image_train_00006_1027.jpeg,anopheles,,,,,,
train_04972.jpeg,culex,4608.0,3072.0,1512.0,599.0,3892.0,2083.0
new_image_train_00172_727.jpeg,aegypti,,,,,,
train_00345.jpeg,anopheles,768.0,1024.0,208.0,307.0,490.0,784.0
train_05773.jpeg,culex,768.0,1024.0,218.0,268.0,617.0,686.0
train_10005.jpeg,albopictus,1944.0,1944.0,104.0,191.0,1762.0,1493.0
new_image_train_00029_2596.jpeg,japonicus/koreicus,,,,,,
new_image_train_00018_1194.jpeg,culiseta,,,,,,
train_06666.jpeg,albopictus,1536.0,2560.0,670.0,1120.0,881.0,1409.0
new_image_train_00029_2802.jpeg,japonicus/koreicus,,,,,,
train_08068.jpeg,albopictus,3024.0,4032.0,464.0,909.0,2831.0,2515.0
new_image_train_00018_452.jpeg,culiseta,,,,,,
new_image_train_00018_720.jpeg,culiseta,,,,,,
train_09131.jpeg,culex,2685.0,2331.0,452.0,482.0,2096.0,2053.0
train_03965.jpeg,albopictus,2448.0,3264.0,1171.0,1606.0,1662.0,2024.0
new_image_train_00172_3326.jpeg,aegypti,,,,,,
new_image_train_00006_1907.jpeg,anopheles,,,,,,
new_image_train_00006_790.jpeg,anopheles,,,,,,
new_image_train_00018_2825.jpeg,culiseta,,,,,,
train_10143.jpeg,culex,768.0,1024.0,308.0,433.0,455.0,588.0
new_image_train_00029_1255.jpeg,japonicus/koreicus,,,,,,
new_image_train_00172_4254.jpeg,aegypti,,,,,,
new_image_train_00172_4557.jpeg,aegypti,,,,,,
new_image_train_00006_2946.jpeg,anopheles,,,,,,
new_image_train_00006_3828.jpeg,anopheles,,,,,,
train_02028.jpeg,culex,1024.0,1365.0,400.0,515.0,583.0,669.0
new_image_train_00018_2341.jpeg,culiseta,,,,,,
train_08859.jpeg,albopictus,3000.0,4000.0,1384.0,2161.0,1693.0,2475.0
train_01859.jpeg,culex,768.0,1024.0,138.0,265.0,610.0,712.0
new_image_train_00018_2537.jpeg,culiseta,,,,,,
new_image_train_00029_483.jpeg,japonicus/koreicus,,,,,,
new_image_train_00172_2003.jpeg,aegypti,,,,,,
train_02819.jpeg,culex,3000.0,4000.0,1369.0,1855.0,1786.0,2387.0
new_image_train_00018_1426.jpeg,culiseta,,,,,,
new_image_train_00006_1466.jpeg,anopheles,,,,,,
new_image_train_00172_4462.jpeg,aegypti,,,,,,
new_image_train_00172_2907.jpeg,aegypti,,,,,,
new_image_train_00029_217.jpeg,japonicus/koreicus,,,,,,
train_06832.jpeg,albopictus,2560.0,1536.0,1209.0,577.0,1609.0,900.0
train_02968.jpeg,albopictus,1810.0,1556.0,826.0,588.0,1144.0,896.0
new_image_train_00029_2687.jpeg,japonicus/koreicus,,,,,,
new_image_train_00172_1554.jpeg,aegypti,,,,,,
new_image_train_00006_1464.jpeg,anopheles,,,,,,
new_image_train_00018_3709.jpeg,culiseta,,,,,,
train_00321.jpeg,culex,1024.0,1365.0,436.0,741.0,566.0,868.0
new_image_train_00172_3298.jpeg,aegypti,,,,,,
new_image_train_00006_958.jpeg,anopheles,,,,,,
new_image_train_00172_3198.jpeg,aegypti,,,,,,
new_image_train_00006_4280.jpeg,anopheles,,,,,,
new_image_train_00029_554.jpeg,japonicus/koreicus,,,,,,
train_08403.jpeg,albopictus,1080.0,1559.0,257.0,706.0,822.0,1162.0
new_image_train_00006_3856.jpeg,anopheles,,,,,,
new_image_train_00018_1323.jpeg,culiseta,,,,,,
new_image_train_00006_1330.jpeg,anopheles,,,,,,
new_image_train_00018_3190.jpeg,culiseta,,,,,,
new_image_train_00018_2419.jpeg,culiseta,,,,,,
new_image_train_00006_3539.jpeg,anopheles,,,,,,
new_image_train_00172_65.jpeg,aegypti,,,,,,
train_06244.jpeg,culiseta,1152.0,2048.0,332.0,678.0,555.0,982.0
train_03834.jpeg,culex,768.0,1024.0,365.0,458.0,472.0,602.0
new_image_train_00172_611.jpeg,aegypti,,,,,,
new_image_train_00029_799.jpeg,japonicus/koreicus,,,,,,
train_02477.jpeg,japonicus/koreicus,4096.0,2304.0,1251.0,788.0,2731.0,1550.0
train_03822.jpeg,culex,1663.0,1629.0,680.0,591.0,999.0,965.0
new_image_train_00006_4204.jpeg,anopheles,,,,,,
train_08524.jpeg,albopictus,139.0,185.0,8.0,60.0,128.0,157.0
train_01169.jpeg,albopictus,2000.0,4000.0,902.0,478.0,1208.0,806.0
train_06955.jpeg,albopictus,2015.0,2398.0,767.0,1109.0,1305.0,1473.0
train_01167.jpeg,culex,1944.0,2592.0,719.0,1073.0,1462.0,1732.0
new_image_train_00029_1608.jpeg,japonicus/koreicus,,,,,,
train_06979.jpeg,culex,768.0,1024.0,177.0,242.0,266.0,388.0
train_02695.jpeg,albopictus,3024.0,4032.0,1748.0,2078.0,2063.0,2397.0
new_image_train_00006_3714.jpeg,anopheles,,,,,,
train_00924.jpeg,albopictus,2240.0,2424.0,1158.0,1757.0,1523.0,2055.0
new_image_train_00006_3917.jpeg,anopheles,,,,,,
new_image_train_00006_1051.jpeg,anopheles,,,,,,
new_image_train_00006_1851.jpeg,anopheles,,,,,,
train_00356.jpeg,japonicus/koreicus,3024.0,4032.0,973.0,935.0,2005.0,2919.0
new_image_train_00006_2907.jpeg,anopheles,,,,,,
new_image_train_00029_1699.jpeg,japonicus/koreicus,,,,,,
new_image_train_00006_187.jpeg,anopheles,,,,,,
train_03254.jpeg,culex,3024.0,4032.0,1060.0,1420.0,1980.0,2720.0
new_image_train_00018_1768.jpeg,culiseta,,,,,,
train_03124.jpeg,japonicus/koreicus,3024.0,4032.0,1180.0,1841.0,1715.0,2644.0
new_image_train_00029_1876.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_3710.jpeg,japonicus/koreicus,,,,,,
new_image_train_00172_807.jpeg,aegypti,,,,,,
new_image_train_00172_1781.jpeg,aegypti,,,,,,
new_image_train_00172_680.jpeg,aegypti,,,,,,
train_06060.jpeg,albopictus,1908.0,4032.0,158.0,632.0,1684.0,2600.0
train_05874.jpeg,culex,781.0,781.0,106.0,135.0,653.0,601.0
new_image_train_00006_2290.jpeg,anopheles,,,,,,
new_image_train_00172_656.jpeg,aegypti,,,,,,
train_08880.jpeg,culex,1365.0,1024.0,716.0,202.0,892.0,337.0
new_image_train_00172_123.jpeg,aegypti,,,,,,
train_06411.jpeg,albopictus,3000.0,4000.0,1110.0,1899.0,1777.0,2647.0
new_image_train_00172_2400.jpeg,aegypti,,,,,,
train_00130.jpeg,culex,2048.0,1024.0,861.0,314.0,1263.0,735.0
new_image_train_00006_863.jpeg,anopheles,,,,,,
train_02711.jpeg,albopictus,3024.0,4032.0,1199.0,1856.0,1497.0,2189.0
train_03645.jpeg,albopictus,2988.0,5312.0,1135.0,2753.0,1528.0,3082.0
new_image_train_00006_2469.jpeg,anopheles,,,,,,
new_image_train_00018_947.jpeg,culiseta,,,,,,
new_image_train_00029_3975.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_1616.jpeg,japonicus/koreicus,,,,,,
train_04837.jpeg,albopictus,3024.0,3024.0,971.0,82.0,2688.0,2451.0
train_02191.jpeg,albopictus,2560.0,1536.0,1005.0,596.0,1435.0,922.0
train_04729.jpeg,albopictus,864.0,864.0,162.0,171.0,657.0,728.0
train_00956.jpeg,albopictus,4000.0,1846.0,1873.0,658.0,2360.0,1117.0
new_image_train_00006_3244.jpeg,anopheles,,,,,,
train_04799.jpeg,albopictus,3264.0,2448.0,1178.0,682.0,2177.0,1433.0
train_01553.jpeg,culex,1200.0,1600.0,324.0,718.0,650.0,1059.0
new_image_train_00006_509.jpeg,anopheles,,,,,,
new_image_train_00006_3297.jpeg,anopheles,,,,,,
new_image_train_00018_50.jpeg,culiseta,,,,,,
new_image_train_00172_352.jpeg,aegypti,,,,,,
new_image_train_00006_2497.jpeg,anopheles,,,,,,
train_00756.jpeg,albopictus,1080.0,2340.0,351.0,1377.0,646.0,1710.0
new_image_train_00172_104.jpeg,aegypti,,,,,,
train_00003.jpeg,albopictus,3456.0,4608.0,1169.0,2364.0,1586.0,2826.0
train_01576.jpeg,culex,3000.0,4000.0,1544.0,2139.0,2141.0,2864.0
new_image_train_00172_3659.jpeg,aegypti,,,,,,
new_image_train_00006_3644.jpeg,anopheles,,,,,,
train_01732.jpeg,albopictus,3264.0,1836.0,1508.0,768.0,2007.0,1270.0
new_image_train_00029_2266.jpeg,japonicus/koreicus,,,,,,
new_image_train_00018_2377.jpeg,culiseta,,,,,,
train_06333.jpeg,albopictus,768.0,1024.0,273.0,339.0,508.0,541.0
new_image_train_00172_2172.jpeg,aegypti,,,,,,
train_08006.jpeg,albopictus,711.0,711.0,220.0,237.0,418.0,363.0
train_06116.jpeg,albopictus,3000.0,4000.0,1187.0,344.0,2368.0,1905.0
train_03483.jpeg,japonicus/koreicus,768.0,1024.0,309.0,456.0,424.0,549.0
train_00970.jpeg,albopictus,3264.0,2448.0,1306.0,1127.0,1880.0,1555.0
new_image_train_00018_2287.jpeg,culiseta,,,,,,
train_02348.jpeg,culex,768.0,1024.0,185.0,210.0,716.0,732.0
new_image_train_00018_3642.jpeg,culiseta,,,,,,
train_09083.jpeg,culiseta,4032.0,3024.0,1173.0,1121.0,2533.0,2049.0
new_image_train_00172_1360.jpeg,aegypti,,,,,,
new_image_train_00006_2763.jpeg,anopheles,,,,,,
train_02011.jpeg,albopictus,4000.0,2250.0,1212.0,702.0,2282.0,1520.0
new_image_train_00006_3117.jpeg,anopheles,,,,,,
new_image_train_00006_2017.jpeg,anopheles,,,,,,
new_image_train_00172_1952.jpeg,aegypti,,,,,,
new_image_train_00018_3780.jpeg,culiseta,,,,,,
new_image_train_00172_2482.jpeg,aegypti,,,,,,
new_image_train_00006_2766.jpeg,anopheles,,,,,,
train_05665.jpeg,albopictus,3968.0,2976.0,1568.0,1305.0,1911.0,1713.0
new_image_train_00172_607.jpeg,aegypti,,,,,,
new_image_train_00018_980.jpeg,culiseta,,,,,,
new_image_train_00172_2596.jpeg,aegypti,,,,,,
train_04355.jpeg,culex,1365.0,1024.0,536.0,150.0,1262.0,759.0
train_07890.jpeg,anopheles,768.0,1024.0,252.0,604.0,355.0,699.0
new_image_train_00018_2297.jpeg,culiseta,,,,,,
new_image_train_00172_3933.jpeg,aegypti,,,,,,
new_image_train_00006_2655.jpeg,anopheles,,,,,,
new_image_train_00006_3092.jpeg,anopheles,,,,,,
train_03135.jpeg,culiseta,768.0,1024.0,258.0,379.0,441.0,649.0
new_image_train_00006_2617.jpeg,anopheles,,,,,,
train_07032.jpeg,albopictus,1365.0,1024.0,621.0,416.0,780.0,642.0
train_06156.jpeg,culex,814.0,699.0,133.0,64.0,648.0,523.0
new_image_train_00172_154.jpeg,aegypti,,,,,,
train_10332.jpeg,albopictus,3024.0,4032.0,1691.0,1897.0,1972.0,2221.0
train_07038.jpeg,japonicus/koreicus,3024.0,4032.0,184.0,336.0,2631.0,2760.0
new_image_train_00018_3150.jpeg,culiseta,,,,,,
new_image_train_00018_736.jpeg,culiseta,,,,,,
new_image_train_00006_578.jpeg,anopheles,,,,,,
train_04435.jpeg,albopictus,797.0,1063.0,266.0,386.0,722.0,696.0
new_image_train_00004_48.jpeg,culex,,,,,,
new_image_train_00018_3690.jpeg,culiseta,,,,,,
new_image_train_00172_4430.jpeg,aegypti,,,,,,
train_02447.jpeg,japonicus/koreicus,1365.0,1024.0,448.0,205.0,930.0,744.0
new_image_train_00018_3720.jpeg,culiseta,,,,,,
new_image_train_00029_2755.jpeg,japonicus/koreicus,,,,,,
new_image_train_00018_3032.jpeg,culiseta,,,,,,
new_image_train_00029_2849.jpeg,japonicus/koreicus,,,,,,
train_04875.jpeg,culex,3024.0,4032.0,1072.0,1590.0,1841.0,2275.0
new_image_train_00172_2583.jpeg,aegypti,,,,,,
new_image_train_00029_2352.jpeg,japonicus/koreicus,,,,,,
new_image_train_00018_57.jpeg,culiseta,,,,,,
train_03760.jpeg,albopictus,1440.0,2560.0,407.0,1105.0,937.0,1632.0
train_05850.jpeg,albopictus,3024.0,4032.0,313.0,2268.0,1704.0,3547.0
new_image_train_00029_2948.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_2282.jpeg,japonicus/koreicus,,,,,,
new_image_train_00172_2897.jpeg,aegypti,,,,,,
new_image_train_00172_3920.jpeg,aegypti,,,,,,
new_image_train_00006_2853.jpeg,anopheles,,,,,,
train_02702.jpeg,culex,768.0,1024.0,231.0,262.0,515.0,611.0
new_image_train_00006_2901.jpeg,anopheles,,,,,,
new_image_train_00029_2970.jpeg,japonicus/koreicus,,,,,,
train_09902.jpeg,albopictus,2268.0,4032.0,927.0,1793.0,1606.0,2722.0
new_image_train_00006_3213.jpeg,anopheles,,,,,,
new_image_train_00029_908.jpeg,japonicus/koreicus,,,,,,
new_image_train_00006_699.jpeg,anopheles,,,,,,
new_image_train_00172_3444.jpeg,aegypti,,,,,,
new_image_train_00006_860.jpeg,anopheles,,,,,,
new_image_train_00018_3042.jpeg,culiseta,,,,,,
new_image_train_00006_3524.jpeg,anopheles,,,,,,
new_image_train_00029_599.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_2798.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_3872.jpeg,japonicus/koreicus,,,,,,
new_image_train_00172_2881.jpeg,aegypti,,,,,,
train_05743.jpeg,culex,1365.0,1024.0,545.0,101.0,860.0,855.0
new_image_train_00172_4046.jpeg,aegypti,,,,,,
new_image_train_00006_842.jpeg,anopheles,,,,,,
new_image_train_00172_732.jpeg,aegypti,,,,,,
train_00343.jpeg,albopictus,1456.0,2592.0,677.0,1154.0,789.0,1309.0
train_00798.jpeg,culex,1371.0,1371.0,457.0,450.0,811.0,846.0
new_image_train_00006_3986.jpeg,anopheles,,,,,,
train_09440.jpeg,albopictus,1536.0,2560.0,647.0,1232.0,913.0,1494.0
new_image_train_00029_3345.jpeg,japonicus/koreicus,,,,,,
train_06203.jpeg,albopictus,4608.0,3456.0,3315.0,848.0,4232.0,2072.0
train_07374.jpeg,albopictus,3024.0,4032.0,922.0,1781.0,1727.0,2580.0
new_image_train_00018_3888.jpeg,culiseta,,,,,,
new_image_train_00029_1727.jpeg,japonicus/koreicus,,,,,,
new_image_train_00018_3654.jpeg,culiseta,,,,,,
new_image_train_00029_3153.jpeg,japonicus/koreicus,,,,,,
new_image_train_00018_1922.jpeg,culiseta,,,,,,
new_image_train_00172_2045.jpeg,aegypti,,,,,,
new_image_train_00029_3290.jpeg,japonicus/koreicus,,,,,,
new_image_train_00172_843.jpeg,aegypti,,,,,,
new_image_train_00029_131.jpeg,japonicus/koreicus,,,,,,
new_image_train_00172_2788.jpeg,aegypti,,,,,,
train_09323.jpeg,albopictus,768.0,1024.0,145.0,478.0,333.0,625.0
train_09204.jpeg,albopictus,609.0,652.0,139.0,216.0,453.0,475.0
train_08590.jpeg,albopictus,2560.0,1440.0,985.0,413.0,1488.0,816.0
new_image_train_00006_448.jpeg,anopheles,,,,,,
train_00615.jpeg,japonicus/koreicus,768.0,1024.0,75.0,242.0,638.0,867.0
train_02593.jpeg,albopictus,768.0,1024.0,96.0,292.0,702.0,762.0
train_01721.jpeg,albopictus,2560.0,1440.0,1109.0,423.0,1629.0,1016.0
new_image_train_00006_3135.jpeg,anopheles,,,,,,
new_image_train_00006_1831.jpeg,anopheles,,,,,,
new_image_train_00006_4448.jpeg,anopheles,,,,,,
new_image_train_00172_893.jpeg,aegypti,,,,,,
new_image_train_00006_471.jpeg,anopheles,,,,,,
new_image_train_00018_3086.jpeg,culiseta,,,,,,
new_image_train_00006_3416.jpeg,anopheles,,,,,,
train_05583.jpeg,culex,1448.0,1600.0,312.0,209.0,1277.0,1152.0
new_image_train_00006_610.jpeg,anopheles,,,,,,
train_03175.jpeg,culex,768.0,1024.0,162.0,308.0,633.0,657.0
new_image_train_00018_1370.jpeg,culiseta,,,,,,
new_image_train_00006_4051.jpeg,anopheles,,,,,,
new_image_train_00172_3409.jpeg,aegypti,,,,,,
new_image_train_00006_1984.jpeg,anopheles,,,,,,
new_image_train_00018_748.jpeg,culiseta,,,,,,
train_00182.jpeg,culex,1298.0,1179.0,377.0,282.0,996.0,725.0
train_08525.jpeg,culex,504.0,508.0,87.0,95.0,318.0,320.0
new_image_train_00018_10.jpeg,culiseta,,,,,,
new_image_train_00006_710.jpeg,anopheles,,,,,,
new_image_train_00172_463.jpeg,aegypti,,,,,,
new_image_train_00018_370.jpeg,culiseta,,,,,,
new_image_train_00006_3616.jpeg,anopheles,,,,,,
train_04523.jpeg,albopictus,768.0,1024.0,131.0,332.0,509.0,701.0
new_image_train_00006_3795.jpeg,anopheles,,,,,,
new_image_train_00029_1424.jpeg,japonicus/koreicus,,,,,,
new_image_train_00006_4216.jpeg,anopheles,,,,,,
train_04065.jpeg,albopictus,768.0,1024.0,73.0,204.0,476.0,704.0
train_04828.jpeg,japonicus/koreicus,4032.0,3024.0,1292.0,1667.0,2340.0,2835.0
new_image_train_00029_464.jpeg,japonicus/koreicus,,,,,,
new_image_train_00172_1391.jpeg,aegypti,,,,,,
train_07208.jpeg,culiseta,1168.0,2592.0,225.0,757.0,1063.0,1699.0
train_06981.jpeg,culex,777.0,1599.0,97.0,421.0,695.0,1121.0
train_09597.jpeg,culex,1024.0,1365.0,65.0,205.0,877.0,828.0
new_image_train_00018_1650.jpeg,culiseta,,,,,,
train_07055.jpeg,culex,768.0,1024.0,105.0,295.0,647.0,784.0
train_01111.jpeg,albopictus,2448.0,2448.0,1021.0,1144.0,1490.0,1556.0
new_image_train_00006_875.jpeg,anopheles,,,,,,
new_image_train_00018_2100.jpeg,culiseta,,,,,,
new_image_train_00006_3824.jpeg,anopheles,,,,,,
train_02402.jpeg,culex,1024.0,1820.0,318.0,635.0,581.0,944.0
train_09585.jpeg,albopictus,4096.0,3072.0,1254.0,139.0,2502.0,1734.0
new_image_train_00029_650.jpeg,japonicus/koreicus,,,,,,
new_image_train_00018_2499.jpeg,culiseta,,,,,,
train_08762.jpeg,culex,3024.0,4032.0,813.0,1839.0,1904.0,3074.0
train_07706.jpeg,albopictus,768.0,1024.0,359.0,322.0,511.0,470.0
new_image_train_00006_319.jpeg,anopheles,,,,,,
new_image_train_00018_1174.jpeg,culiseta,,,,,,
new_image_train_00029_1839.jpeg,japonicus/koreicus,,,,,,
train_08185.jpeg,albopictus,1509.0,1508.0,601.0,441.0,991.0,809.0
train_07570.jpeg,albopictus,3000.0,4000.0,997.0,1823.0,1224.0,2082.0
new_image_train_00029_1225.jpeg,japonicus/koreicus,,,,,,
train_06794.jpeg,culex,3096.0,4128.0,582.0,1171.0,2725.0,3426.0
train_01561.jpeg,culiseta,1024.0,1365.0,222.0,641.0,629.0,934.0
new_image_train_00029_43.jpeg,japonicus/koreicus,,,,,,
train_05704.jpeg,albopictus,2448.0,3264.0,1164.0,1292.0,1457.0,1569.0
train_00102.jpeg,culex,1816.0,4032.0,668.0,1884.0,977.0,2254.0
new_image_train_00029_4110.jpeg,japonicus/koreicus,,,,,,
new_image_train_00006_2880.jpeg,anopheles,,,,,,
new_image_train_00029_3991.jpeg,japonicus/koreicus,,,,,,
new_image_train_00172_1910.jpeg,aegypti,,,,,,
train_09912.jpeg,albopictus,3024.0,4032.0,1278.0,1760.0,1632.0,2151.0
new_image_train_00029_2304.jpeg,japonicus/koreicus,,,,,,
new_image_train_00018_2476.jpeg,culiseta,,,,,,
new_image_train_00029_1130.jpeg,japonicus/koreicus,,,,,,
new_image_train_00004_12.jpeg,culex,,,,,,
new_image_train_00006_3475.jpeg,anopheles,,,,,,
train_10042.jpeg,culex,4000.0,3000.0,428.0,42.0,1986.0,2042.0
new_image_train_00172_3608.jpeg,aegypti,,,,,,
new_image_train_00006_3998.jpeg,anopheles,,,,,,
new_image_train_00172_2012.jpeg,aegypti,,,,,,
train_09482.jpeg,culex,3024.0,4032.0,1287.0,1877.0,1787.0,2266.0
train_02583.jpeg,albopictus,1475.0,1427.0,597.0,457.0,1068.0,948.0
new_image_train_00006_2047.jpeg,anopheles,,,,,,
new_image_train_00029_3005.jpeg,japonicus/koreicus,,,,,,
new_image_train_00006_2344.jpeg,anopheles,,,,,,
new_image_train_00172_1768.jpeg,aegypti,,,,,,
new_image_train_00006_4257.jpeg,anopheles,,,,,,
new_image_train_00018_2050.jpeg,culiseta,,,,,,
new_image_train_00006_4434.jpeg,anopheles,,,,,,
new_image_train_00018_2641.jpeg,culiseta,,,,,,
new_image_train_00018_1865.jpeg,culiseta,,,,,,
train_03998.jpeg,albopictus,3264.0,2448.0,1390.0,899.0,1806.0,1290.0
new_image_train_00006_1997.jpeg,anopheles,,,,,,
new_image_train_00018_3008.jpeg,culiseta,,,,,,
new_image_train_00029_2918.jpeg,japonicus/koreicus,,,,,,
train_05668.jpeg,albopictus,770.0,1024.0,340.0,500.0,557.0,819.0
train_03349.jpeg,albopictus,1525.0,2145.0,640.0,778.0,1052.0,1312.0
new_image_train_00029_4180.jpeg,japonicus/koreicus,,,,,,
train_01025.jpeg,albopictus,3096.0,4128.0,584.0,1930.0,1995.0,3226.0
train_00361.jpeg,albopictus,2217.0,1024.0,728.0,178.0,1629.0,691.0
train_09621.jpeg,culex,3456.0,4608.0,1343.0,2294.0,1997.0,2916.0
train_01135.jpeg,albopictus,4032.0,3024.0,1097.0,291.0,3442.0,2449.0
new_image_train_00006_3148.jpeg,anopheles,,,,,,
train_06385.jpeg,albopictus,3120.0,4160.0,1521.0,2206.0,1884.0,2647.0
new_image_train_00006_521.jpeg,anopheles,,,,,,
new_image_train_00006_3706.jpeg,anopheles,,,,,,
train_00588.jpeg,albopictus,1344.0,2240.0,400.0,982.0,666.0,1262.0
train_00238.jpeg,culex,4000.0,3000.0,936.0,1654.0,2375.0,2880.0
new_image_train_00018_3378.jpeg,culiseta,,,,,,
new_image_train_00018_203.jpeg,culiseta,,,,,,
train_09624.jpeg,culex,3024.0,4032.0,1198.0,1470.0,2012.0,2450.0
new_image_train_00029_1958.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_1855.jpeg,japonicus/koreicus,,,,,,
new_image_train_00172_308.jpeg,aegypti,,,,,,
train_01287.jpeg,albopictus,3468.0,4624.0,125.0,1014.0,3388.0,4382.0
new_image_train_00029_1328.jpeg,japonicus/koreicus,,,,,,
new_image_train_00172_557.jpeg,aegypti,,,,,,
train_07343.jpeg,albopictus,3024.0,4032.0,1658.0,1258.0,1949.0,1529.0
new_image_train_00018_758.jpeg,culiseta,,,,,,
train_03329.jpeg,albopictus,3024.0,4032.0,1457.0,1732.0,1790.0,2041.0
new_image_train_00029_2892.jpeg,japonicus/koreicus,,,,,,
train_04554.jpeg,culex,2610.0,4640.0,1131.0,2103.0,1379.0,2347.0
new_image_train_00172_1950.jpeg,aegypti,,,,,,
new_image_train_00172_4335.jpeg,aegypti,,,,,,
new_image_train_00029_2589.jpeg,japonicus/koreicus,,,,,,
new_image_train_00006_879.jpeg,anopheles,,,,,,
train_10263.jpeg,albopictus,768.0,1024.0,397.0,475.0,508.0,567.0
train_09640.jpeg,culex,768.0,1024.0,321.0,532.0,411.0,592.0
new_image_train_00029_3073.jpeg,japonicus/koreicus,,,,,,
new_image_train_00018_219.jpeg,culiseta,,,,,,
new_image_train_00018_411.jpeg,culiseta,,,,,,
new_image_train_00029_3025.jpeg,japonicus/koreicus,,,,,,
train_05579.jpeg,culex,1365.0,1024.0,611.0,467.0,814.0,584.0
new_image_train_00006_226.jpeg,anopheles,,,,,,
new_image_train_00029_70.jpeg,japonicus/koreicus,,,,,,
new_image_train_00006_364.jpeg,anopheles,,,,,,
train_01941.jpeg,culex,1024.0,1818.0,485.0,803.0,638.0,971.0
new_image_train_00006_1273.jpeg,anopheles,,,,,,
new_image_train_00018_2773.jpeg,culiseta,,,,,,
new_image_train_00018_3441.jpeg,culiseta,,,,,,
new_image_train_00018_230.jpeg,culiseta,,,,,,
new_image_train_00172_3232.jpeg,aegypti,,,,,,
new_image_train_00018_3351.jpeg,culiseta,,,,,,
train_08925.jpeg,albopictus,2560.0,1440.0,1275.0,640.0,1384.0,782.0
train_03161.jpeg,albopictus,3024.0,4032.0,866.0,1426.0,2273.0,2747.0
